"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED","DEGREECENTRALITY","INTEROCCUPATIONTRANSFERABILITY","UNSEENTOSEENTRANSFERABILITY","CREATEDAT","UPDATEDAT"
"673b3fde6221dab5a11be1a0","http://data.europa.eu/esco/skill/d4ea6fc9-e533-480e-851e-285c0ffe5125","db520b86-2bea-48c6-b95e-89099645ad89
45b732a3-b67a-43b8-b6c4-4c450eab162d","","","sector-specific","skill/competence","implant microchips in animals","implant microchips in animals
embed animal microchips
conduct animal microchip implantation
embed microchips in animals
insert animal microchips
perform microchip implantation in animals
insert microchips into animals
perform animal microchip implantation
carry out animal microchip implantation procedures
implant animal microchips
place microchips under the skin of animals","Scan for existing microchips prior to implanting a new one. Inject the implant under the animal's skin.","false","2","0","0","2024-11-18T13:23:44.064Z","2024-11-18T13:25:32.577Z"
"673b3fde6221dab5a11be1a1","http://data.europa.eu/esco/skill/d4eaa90c-598f-4453-a0b8-28345ba63bf2","a92f33a5-779a-4af4-972e-b754f1913070
eb1b0573-8b3f-4488-a877-a6eb6a7fe60c","","","sector-specific","skill/competence","manage budgets for social services programs","administer budgets in social services
plan budgets for social services programmes
manage budget for social services programs
manage budget for social services programme
manage budgets for social services programmes
manage budgets for social services programs","Plan and administer budgets in social services, covering programmes, equipment and support services.","false","7","0","0","2024-11-18T13:23:44.064Z","2024-11-18T13:25:42.543Z"
"673b3fde6221dab5a11be1a2","http://data.europa.eu/esco/skill/d4ee5954-d60b-4d3b-8ea1-c8eaa0dcb606","2a93f0a4-7fe9-43f4-9f4b-d717a84e1f94
5db95604-9736-4024-93a2-713c6b93d568","","","sector-specific","skill/competence","find written press' issues","gain written press' issues
acquire written press' issues
get written press' issues
obtain written press' issues
find written press' issue
find written press' issues
find a written press' issue
finding written press' issues","Search for a particular issue of a magazine, newspaper or journal at customer's request. Inform customer whether or not the requested item is still available and where it can be found.","false","2","0","0","2024-11-18T13:23:44.064Z","2024-11-18T13:25:22.493Z"
"673b3fde6221dab5a11be1a3","http://data.europa.eu/esco/skill/d4eeb8f1-50d2-4a62-a405-f5eeaeec7f52","8676e1cb-6b63-4517-afbc-4f8009d81c8d
802bd8a1-c4d1-492e-a09a-2150d63a40fc","","","sector-specific","skill/competence","research livestock production","research production of livestock
research livestock production
researching production of livestock
researching livestock production
livestock production analysing
analysing production of livestock
analysing livestock production
analyse production of livestock
analyse livestock production
livestock production researching","Collect and use the livestock production facts and the results of analysis as a input to scientific research. Research and keep up to date with any relevant developments in livestock production review and gather information to inform business decisions","false","2","0","0","2024-11-18T13:23:44.064Z","2024-11-18T13:25:23.052Z"
"673b3fde6221dab5a11be1a4","http://data.europa.eu/esco/skill/d4ef994f-c2d0-4ea1-88d2-ad2aa9e0e079","befe73ec-a2f2-4030-9b6e-82a9a073ab7e
871d82e8-5a0d-40df-b47b-1a53c684f0ff","","","cross-sector","skill/competence","monitor work for special events","supervise work for special events
monitor special events' work
plan work for special events
plan work for special occasions
supervise work for special occasions
monitor works for special events
monitor work for special events","Oversee activities during special events taking into account specific objectives, schedule, timetable, agenda, cultural limitations, account rules and legislation.","false","15","0","0","2024-11-18T13:23:44.064Z","2024-11-18T13:25:27.952Z"
"673b3fde6221dab5a11be1a5","http://data.europa.eu/esco/skill/d4f7cf8d-0d14-483b-9840-4b4583dcc0f2","74672ab8-a93c-47f5-a514-77070c4bf187
dd4aa496-4445-4c8f-b5be-2da88da1566f","","","sector-specific","skill/competence","inspect construction of ships","inspect construction of vessels
carry out ship construction inspection activities
inspect composition of ship
conduct inspections of vessel construction
conduct inspections of ship construction
perform inspections of ship construction
inspect vessel composition
inspect ship composition
inspect construction of ships
inspect vessel construction
perform inspections of vessel construction
inspect ship construction","Inspect ship surfaces, windows, and ventilation systems, heating systems, toilets, and drainage systems; maintain and store equipment required for trip.","false","1","0","0","2024-11-18T13:23:44.064Z","2024-11-18T13:25:28.785Z"
"673b3fde6221dab5a11be1a6","http://data.europa.eu/esco/skill/d4f9906e-3b22-4c27-9b32-1c1f457ced44","e0a0909c-6467-4cea-89c1-c0b51881e941
8b395ecd-7c9d-46ec-8550-ee08ea759a5b","","This includes storing, classifying, securing, archiving, preserving and retrieving of electronic records.","cross-sector","skill/competence","oversee record management","control record management
oversee records management
manage record management
oversee a record management system
oversee record management
administer record management
oversee management of records
supervise record management","Control and oversee electronic records of an organisation throughout the records life-cycle.","false","4","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:25:23.515Z"
"673b3fde6221dab5a11be1a7","http://data.europa.eu/esco/skill/d4fb21d4-7cb5-4974-982b-2da386b30338","447d9d25-ba21-4ebc-8eee-3d2aeab8b3a8
d8f97586-9b02-4c68-86d0-4f600b578d65","","","sector-specific","skill/competence","make film shooting schedule","make shooting schedule
draw up film shooting schedule
making film shooting schedule
make film shooting schedules
make film shooting schedule
set film shooting schedule
establish film shooting schedule
draft film shooting schedule","Decide when the shooting will start on each location, how long it will take, and when to move to another location.","false","4","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:25:32.153Z"
"673b3fde6221dab5a11be1a8","http://data.europa.eu/esco/skill/d503a629-9ac7-475f-8fd9-4cdcc14711cd","82e57de9-3d1b-4bfb-b02b-788dab935a75
0a4a50a2-2dc4-4737-bf44-e4c64e342d9e","","","occupation-specific","skill/competence","use ICT equipment in maintenance activities","carry out maintenance using ICT peripherals
undertake maintenance tasks using ICT peripherals
utilise ICT peripherals in maintenance activities
perform maintenance activities through use of ICT peripherals
utilise ICT equipment in maintenance activities
use ICT equipment in maintenance tasks
operate ICT peripherals in maintenance activities
use ICT peripherals in maintenance activities
carry out maintenance using ICT equipment
use ICT equipment in maintenance activities
perform maintenance activities through use of ICT equipment
operate ICT equipment in maintenance activities
undertake maintenance tasks using ICT equipment","Maintain or fix equipment by using information technology equipment such as monitors, computer mice, keyboards, storage devices, printers or scanners.","false","1","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:25:22.493Z"
"673b3fde6221dab5a11be1a9","http://data.europa.eu/esco/skill/d507a6e9-99e5-4e4a-b431-66ec390db2db","ce20f8a3-f76e-4e27-af65-253a444cb9b2
aaa3bb23-f290-484a-a1f5-a6b99d060fef","","","sector-specific","skill/competence","coordinate efforts of stakeholders for destination promotion","coordinate stakeholders' efforts for destination promotion
collaborate with other stakeholders to promote destinations
coordinate efforts of stakeholders to promote destinations
coordinate efforts of stakeholders for destination promotion
organise stakeholders' efforts to achieve destination promotion","Monitor with relevant stakeholders, such as business owners and government institutions to develop a cooperative product or promotion campaign.","false","2","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:25:22.493Z"
"673b3fde6221dab5a11be1aa","http://data.europa.eu/esco/skill/d50c161f-15ae-4ee3-834a-6926d620892e","7d9f1b23-93f6-44d4-b692-520b4c624583
d2e862f6-adce-474d-8396-b38a2aa8f51f","","","sector-specific","skill/competence","connect equipment to wellheads","wellhead equipment connection
connect equipment to wellheads
connecting equipment to wellheads
connection of equipment to wellheads
install wellhead equipment
installation of wellhead equipment
wellhead equipment installation
installing of wellhead equipment
installing wellhead equipment
connecting of equipment to wellheads","Install equipment. Connect equipment to wellheads.","false","0","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:23:44.072Z"
"673b3fde6221dab5a11be1ab","http://data.europa.eu/esco/skill/d5111703-c344-484d-bef1-9565a278166a","776cd2a4-6902-4e33-8043-4b3509d725da
a8714e44-fec5-42d8-8bf6-e4179ed9f5c5","","","sector-specific","knowledge","market pricing","pricing marketing
market values
marketing pricing
market estimates
market pricing
pricing a market
market appraisals
market costs","Price volatility according to market and price elasticity, and the factors which influence pricing trends and changes in the market in the long and short term.","false","18","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:25:32.153Z"
"673b3fde6221dab5a11be1ac","http://data.europa.eu/esco/skill/d512d178-37a6-4eab-a660-412d2bb0824a","463f765c-5b16-441b-9e3d-f922e3aa7d8b
c31b3140-299d-4ec1-a2e4-53d654fddbe1","","","cross-sector","knowledge","test procedures","testing procedure
assessment procedures
evaluation procedures
analysis procedures
test procedures
check procedures
examination procedures","The methods for producing results in science or engineering, such as physical tests, chemical tests, or statistical tests.","false","7","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:25:32.577Z"
"673b3fde6221dab5a11be1ad","http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86","16d0aebe-aa18-46b8-a3d6-7eef864e0435
b5466b76-e974-423e-8db7-1dfc954086fe","","","cross-sector","knowledge","leadership principles","range of leadership principles
range of management principles
literature on management principles
principles of leadership
literature on leadership principles
scope of leadership principles
scope of management principles
leadership principles
principles of management","Set of traits and values which guide the actions of a leader with her/his employees and the company and provide direction throughout her/his career. These principles are also an important tool for self-evaluation to identify strengths and weaknesses, and seek self-improvement.","false","20","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:25:28.785Z"
"673b3fde6221dab5a11be1ae","http://data.europa.eu/esco/skill/d51ba4dc-46a4-43f2-ad60-be7bbe4cc227","4498ff81-c91d-4798-a2b4-26d78aeb2012
486d9711-d86f-47cf-bbe6-0a8080f95722","","","sector-specific","skill/competence","adopt a person-centred approach to community arts","develop a community arts programme focusing on the individual
adopt a person-centered approach to community arts
adopt a community arts' person-centred approach
adopt an approach in community arts that is centred on the person
implement a client-centred approach for arts discipline
adopt a person-centred approach to community arts","Adopt working methods which aims to create an environment for dance practice that builds upon existing qualities and strengths of each individual encouraging their active exploration of the arts discipline (dance, music, theater, visual arts). Make arts accesible and understable through different pedagogic strategies to facilitate your participants to gain the body knowledge they need for the arts discipline they are doing, by developing a quality in their artistic performance. Recognise and instigate development of participants so they have a more developed range of skill in their artistic performance.","false","2","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:25:32.578Z"
"673b3fde6221dab5a11be1af","http://data.europa.eu/esco/skill/d51ca82a-1a70-449d-91b3-9465f7ba905c","626c7449-aefc-4e31-83a2-876ad52151c8
c175e446-efad-4c76-9af7-f7933b0809b5","","","sector-specific","knowledge","cultural history","historical meaning studies
the study of historical meaning
cultural history","Field that combines historical and anthropological approaches for recording and studying past customs, arts, and manners of a group of people taking into account their political, cultural, and social milieu.","false","17","0","0","2024-11-18T13:23:44.072Z","2024-11-18T13:25:36.995Z"
"673b3fde6221dab5a11be1b0","http://data.europa.eu/esco/skill/d52382fe-f236-421f-95fe-34fe69d48dbd","b7194215-87ef-40a6-80af-9ad67b500949
61e472ee-a371-40c3-b615-00daff2df9b6","","","sector-specific","skill/competence","collaborate with designers","cooperate with designers
collaborate with designers
work together with designers
network with designers
team up with designers
collaborating with designers
collaborate with designer","Communicate and collaborate with fellow designers in order to coordinate new products and designs.","false","14","0","0","2024-11-18T13:23:44.073Z","2024-11-18T13:25:42.849Z"
